Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
33,6.25,6.25,81.25,6.25,0,-3.231193866,168.39438,134.97911,125.21229,141.10126,163.0877,159.9047,38.90359,50.6215,23.88805,28.68890267,20.79873308,24.74381787,143.7746778,38.03902041,69.29645165,95.43739718,53.07639058,75.29507169,70.20404944,0.418617972,2.815402983,2.887390131,2.887390131,2.820272942,2.820272942,2.793461315,2.793461315,2.793461315,2.793461315,2.887454342,2.887454342,2.863120287,2.884376635,2.89089274,2.89089274,2.903983535,2.903983535,2.950387801,2.950387801,2.950387801,2.950387801,2.934694806,2.934694806,2.917903774,2.917903774,2.904012946,2.918750244,2.90521651,2.90521651,2.862727904,2.862727904,2.879655333,2.879655333,2.924646731,2.924646731,2.904012946,2.918750244,2.90521651,2.90521651,2.862727904,2.862727904,2.879655333,2.879655333,2.924646731,2.924646731,2.862189644,2.862189644,2.937673259,2.937673259,2.908856164,2.908856164,2.908856164,2.908856164,2.885881371,2.906971291,2.933774102,2.933774102,2.87630226,2.87630226,2.833286079,2.833286079,2.833286079,2.833286079,2.866522036,2.866522036,2.865823195,2.865823195,2.904450425,2.904450425,2.824901219,2.84644299,2.907013468,2.907013468,2.865823195,2.865823195,2.904450425,2.904450425,2.84644299,2.824901219,2.907013468,2.907013468,2.800844081,3.016075331,2.788172561,2.975926326,2.800844081,3.016075331,2.788172561,2.975926326,2.96953022,2.96953022,2.834546078,2.834546078,2.922412563,2.815402983,2.922412563,2.815402983,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,3,2
34,81.25,6.25,6.25,6.25,0,-3.594638014,177.25974,132.51959,129.54367,122.53123,184.90738,188.52716,74.59934,82.90646,72.63079,57.10063733,44.03269827,50.5666678,146.6536956,76.08140876,140.3749975,195.4233492,106.8075558,152.9025016,136.0618186,0.345370622,2.538818199,2.677378381,2.743858733,2.50407445,2.550209967,2.602411797,2.602411797,2.637981182,2.637981182,2.673595204,2.652745524,2.543030363,2.543030363,2.581227957,2.628853136,2.533115964,2.605821994,2.57556989,2.57556989,2.655709242,2.655709242,2.652516412,2.652516412,2.553410013,2.553410013,2.677378381,2.581227957,2.649797423,2.649797423,2.578469114,2.599914512,2.507999393,2.507999393,2.649797423,2.649797423,2.743858733,2.628853136,2.675225413,2.675225413,2.755749606,2.735526164,2.633426467,2.633426467,2.675225413,2.675225413,2.50407445,2.550209967,2.673595204,2.652745524,2.602411797,2.602411797,2.637981182,2.637981182,2.543030363,2.543030363,2.533115964,2.605821994,2.652516412,2.652516412,2.57556989,2.57556989,2.655709242,2.655709242,2.553410013,2.553410013,2.555621659,2.555621659,2.555621659,2.555621659,2.59202035,2.59202035,2.629360625,2.629360625,2.532220002,2.532220002,2.532220002,2.532220002,2.612150636,2.612150636,2.637347418,2.637347418,2.591982593,2.570109938,2.55253516,2.544150946,2.737296526,2.750398824,2.540338777,2.538818199,2.591982593,2.737296526,2.570109938,2.750398824,2.55253516,2.544150946,2.540338777,2.538818199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0
35,81.25,6.25,6.25,6.25,0,-3.600210535,187.42785,127.97212,126.21705,126.80282,186.9457,187.73827,73.97896,82.60584,75.09626,58.41086733,47.51833616,52.96460175,147.1217556,84.72819014,147.8856772,196.779727,115.7871897,159.4059362,141.8692481,0.339283629,2.530728333,2.7430286,2.556857358,2.7430286,2.556857358,2.677396922,2.677396922,2.569900393,2.569900393,2.593265814,2.593265814,2.593265814,2.593265814,2.656441345,2.51094342,2.656441345,2.51094342,2.657035154,2.657035154,2.536117869,2.536117869,2.614801136,2.614801136,2.614801136,2.614801136,2.61974364,2.550198042,2.639325187,2.639325187,2.690283346,2.690283346,2.605041239,2.605041239,2.568111897,2.568111897,2.642200153,2.578536112,2.587213039,2.587213039,2.596816486,2.596816486,2.548896866,2.548896866,2.619449303,2.619449303,2.61974364,2.642200153,2.603326296,2.624475091,2.647076904,2.667878902,2.621931178,2.6429311,2.603326296,2.624475091,2.550198042,2.578536112,2.592033404,2.592033404,2.587691132,2.587691132,2.561319728,2.561319728,2.592033404,2.592033404,2.639325187,2.639325187,2.568111897,2.568111897,2.690283346,2.690283346,2.605041239,2.605041239,2.587213039,2.587213039,2.619449303,2.619449303,2.596816486,2.596816486,2.548896866,2.548896866,2.643178575,2.646508495,2.643178575,2.646508495,2.577863446,2.563366158,2.577863446,2.563366158,2.697443701,2.607916299,2.59014722,2.530728333,2.697443701,2.59014722,2.607916299,2.530728333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,81.25,6.25,6.25,6.25,0,-3.602519679,189.99726,123.09636,127.07117,132.5939,185.15005,179.60533,78.53059,82.88216,75.96008,58.94064667,45.7451344,52.34289054,146.6972778,79.07033205,145.064509,200.9784836,110.702616,157.8365555,140.3374551,0.340558896,2.675604562,2.639499996,2.639499996,2.639499996,2.639499996,2.667350157,2.667350157,2.667350157,2.667350157,2.658648623,2.658648623,2.658648623,2.658648623,2.5972874,2.5972874,2.5972874,2.5972874,2.533160496,2.533160496,2.533160496,2.533160496,2.568657919,2.568657919,2.568657919,2.568657919,2.63940516,2.597234339,2.604232937,2.604232937,2.621876613,2.621876613,2.578701829,2.578701829,2.604072832,2.604072832,2.63940516,2.597234339,2.604232937,2.604232937,2.621876613,2.621876613,2.578701829,2.578701829,2.604072832,2.604072832,2.63940516,2.63940516,2.549241719,2.549241719,2.576786251,2.576786251,2.576786251,2.576786251,2.549241719,2.549241719,2.597234339,2.597234339,2.628204417,2.648982136,2.611792501,2.632699749,2.611792501,2.632699749,2.628204417,2.648982136,2.604232937,2.604232937,2.604072832,2.604072832,2.621876613,2.621876613,2.578701829,2.578701829,2.604232937,2.604232937,2.604072832,2.604072832,2.621876613,2.621876613,2.578701829,2.578701829,2.739327054,2.517071504,2.739327054,2.517071504,2.739327054,2.517071504,2.739327054,2.517071504,2.541496424,2.541496424,2.675604562,2.675604562,2.541496424,2.675604562,2.541496424,2.675604562,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6.25,81.25,6.25,6.25,0,-4.576358073,242.14667,155.53866,153.01259,154.93889,242.75796,241.31914,99.27661,106.95557,103.07762,79.37753533,66.83889454,73.10821494,183.6893389,121.6735139,202.6192027,260.354517,162.4313598,216.5891653,193.6356928,0.324308718,2.497543506,2.611454849,2.658765804,2.533197672,2.535192169,2.549932373,2.549932373,2.533655583,2.554866849,2.659981227,2.659981227,2.533251358,2.533251358,2.611454157,2.658766481,2.533196959,2.535192879,2.549931664,2.549931664,2.533656293,2.554867553,2.659981227,2.659981227,2.533251358,2.533251358,2.619905432,2.619904728,2.622592188,2.622592188,2.609766076,2.609766076,2.609765352,2.609765352,2.615124847,2.615124847,2.509532952,2.509533654,2.622231509,2.601569543,2.485949804,2.485949804,2.485950494,2.485950494,2.519287482,2.519287482,2.513284389,2.444848498,2.537182471,2.537182471,2.576344383,2.576344383,2.517604112,2.517604112,2.475117749,2.475117749,2.513283655,2.444849218,2.537182471,2.537182471,2.576343667,2.576343667,2.517604811,2.517604811,2.475117749,2.475117749,2.511152845,2.511152845,2.455098829,2.455098829,2.543042127,2.543042127,2.54304142,2.54304142,2.571588283,2.592489209,2.488698967,2.488698967,2.550211921,2.550211921,2.55021263,2.55021263,2.737419328,2.737418638,2.515974858,2.515974144,2.554732569,2.554733241,2.585529397,2.585530096,2.627258258,2.461256006,2.627257539,2.461256703,2.44838503,2.448384296,2.497542782,2.497543506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,0,0,3,3,1,1,1,1,2,1,1,1,0,0,3,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,6.25,81.25,6.25,6.25,0,-4.57119141,244.63013,154.1576,154.30026,156.76218,238.37875,237.81897,96.91687,105.74083,105.00952,78.57396467,65.49306894,72.0335168,183.4742144,118.3907346,199.7046745,259.0009457,159.0725392,213.9516884,191.0923914,0.326413036,2.534589672,2.592112257,2.499999626,2.659236123,2.542909955,2.633289391,2.633289391,2.513801677,2.513801677,2.532464064,2.532464064,2.5734624,2.552437526,2.610107915,2.514895014,2.544422449,2.473175988,2.558139514,2.558139514,2.488063112,2.488063112,2.561734603,2.561734603,2.532989824,2.532989824,2.592112257,2.610107915,2.593187127,2.593187127,2.629308468,2.629308468,2.615308965,2.615308965,2.593187127,2.593187127,2.499999626,2.514895014,2.528334427,2.528334427,2.480155537,2.480155537,2.468346359,2.468346359,2.528334427,2.528334427,2.659236123,2.542909955,2.532464064,2.532464064,2.633289391,2.633289391,2.513801677,2.513801677,2.5734624,2.552437526,2.544422449,2.473175988,2.561734603,2.561734603,2.558139514,2.558139514,2.488063112,2.488063112,2.532989824,2.532989824,2.50221082,2.50221082,2.50221082,2.50221082,2.602880532,2.582095208,2.530591539,2.530591539,2.566049829,2.566049829,2.566049829,2.566049829,2.554724999,2.575731202,2.50148382,2.50148382,2.711821907,2.635310029,2.54912717,2.498480787,2.473591008,2.450568461,2.583797528,2.534589672,2.711821907,2.473591008,2.635310029,2.450568461,2.54912717,2.498480787,2.583797528,2.534589672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,3,3,0,0,1,1,1,1,3,3,0,0,1,1,3,0,1,1,3,0,1,1,1,1,3,0,3,0
39,6.25,81.25,6.25,6.25,0,-4.575501717,236.24298,153.2265,155.68159,154.04384,244.81197,243.91975,98.03133,105.65642,106.09903,79.42554067,66.69735141,73.06144604,183.4309511,121.1867122,202.3640926,260.5382783,162.0054317,216.4192861,193.4944139,0.324189599,2.472172967,2.513136591,2.449448237,2.722631108,2.653274356,2.578408535,2.578408535,2.532198886,2.532198886,2.473901918,2.473901918,2.6334366,2.612842174,2.557033388,2.475349471,2.571631687,2.539796554,2.59820876,2.59820876,2.512780882,2.512780882,2.51084479,2.51084479,2.621402918,2.621402918,2.499244975,2.52844909,2.460918219,2.460918219,2.563428886,2.563428886,2.565022243,2.565022243,2.449049621,2.449049621,2.442108213,2.453092747,2.501536887,2.501536887,2.540092424,2.540092424,2.550936906,2.550936906,2.486166974,2.486166974,2.709136329,2.631258144,2.467457289,2.467457289,2.59924211,2.59924211,2.545887769,2.545887769,2.627170313,2.606526377,2.596180962,2.510714759,2.473269678,2.473269678,2.581199825,2.581199825,2.494785952,2.494785952,2.575527023,2.575527023,2.642385337,2.642385337,2.632110228,2.632110228,2.699487341,2.679400642,2.589175586,2.589175586,2.605492636,2.605492636,2.585235537,2.585235537,2.517778357,2.539143941,2.420211676,2.420211676,2.471525368,2.484809063,2.708730398,2.77914768,2.503965795,2.506456854,2.542348057,2.528213383,2.488651528,2.503539045,2.447748493,2.456479046,2.727525432,2.685274114,2.551357039,2.472172967,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,3,1,1,1,3,1,1,1,1,1,3,1,3,1
43,31.25,31.25,6.25,31.25,0,-3.971865695,202.23314,142.71217,144.64481,140.6322,205.79929,194.34188,74.32304,77.73171,80.54757,58.14613933,46.2906072,52.21837327,162.0391856,81.74807436,147.0426959,200.3970634,113.3671736,159.3853673,141.4596349,0.354500591,2.695793054,2.717976091,2.585916787,2.731461113,2.684146513,2.708777326,2.708777326,2.630095704,2.630095704,2.617786902,2.617786902,2.652572785,2.652572785,2.751887364,2.681041775,2.726901962,2.568409114,2.615770009,2.615770009,2.644745609,2.644745609,2.657153106,2.657153106,2.714777253,2.714777253,2.552660318,2.639318793,2.790387621,2.790387621,2.618791084,2.618791084,2.707033727,2.707033727,2.62795208,2.62795208,2.717812604,2.732280857,2.594807887,2.594807887,2.62626061,2.62626061,2.645652367,2.645652367,2.608078029,2.629384111,2.578620267,2.709909553,2.688530514,2.688530514,2.604759957,2.604759957,2.633423555,2.612150421,2.613049507,2.613049507,2.53282107,2.662943206,2.655630511,2.655630511,2.641677253,2.641677253,2.739095978,2.718649845,2.547435807,2.547435807,2.621127998,2.621127998,2.53968195,2.53968195,2.638078681,2.638078681,2.60890896,2.60890896,2.652738466,2.652738466,2.720289302,2.69970074,2.709925113,2.709925113,2.642173259,2.642173259,2.745795573,2.749299937,2.625891341,2.56905563,2.62231533,2.599225579,2.698400169,2.818272082,2.723568033,2.574906018,2.730120102,2.653195219,2.554116447,2.543803366,2.680013735,2.695793054,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,1,1,1,3,3,0,0,3,3,3,0,0,2,3,3,1,1,1,1,1,1,3,0,0,2,3,3,1,1,3,3,1,1,0,1,3,3,1,1,3,3,0,0,0,1,1,1,1,1,3,3,3,3,0,2,1,1,0,0,3,3,1,1,0,2,3,3,0,0,3,3,1,1,3,3,0,0,1,1,1,1,1,1,3,3,1,1,1,1,1,3,1,1,1,3,1,1,0,3,0,3,1,1,1,1
44,31.25,31.25,6.25,31.25,0,-3.987420653,202.86589,132.952,145.03982,144.43207,206.67406,191.09452,66.24999,83.24802,81.41496,58.06329933,45.51773489,51.79051711,160.6091389,80.41913884,144.7164806,197.298313,111.5481793,156.8770483,140.2918989,0.354416858,2.627272333,2.874987544,2.715730386,2.776329588,2.566596386,2.629225585,2.629225585,2.577552563,2.577552563,2.680770125,2.680770125,2.692820281,2.692820281,2.748093072,2.584675475,2.883197295,2.679756445,2.729741375,2.729741375,2.61728795,2.61728795,2.686686894,2.686686894,2.69536721,2.69536721,2.634383813,2.552577498,2.817666126,2.817666126,2.716992751,2.716992751,2.589156756,2.589156756,2.608105572,2.608105572,2.768232663,2.686591297,2.62429783,2.62429783,2.643323739,2.643323739,2.60177973,2.60177973,2.619866005,2.619866005,2.511612874,2.647257442,2.647818937,2.647818937,2.6584667,2.6584667,2.709272292,2.709272292,2.536853011,2.536853011,2.533002029,2.751570458,2.596269978,2.596269978,2.564314777,2.564314777,2.617829756,2.617829756,2.57852817,2.57852817,2.668408062,2.668408062,2.473028037,2.473028037,2.577252286,2.577252286,2.639127423,2.639127423,2.631116627,2.651935162,2.661591125,2.682173134,2.625118407,2.645984136,2.692253375,2.712602742,2.769015151,2.872990848,2.602243209,2.651806951,2.621671122,2.755915282,2.789226274,2.784838811,2.805858998,2.66242756,2.619959607,2.562474211,2.547556188,2.532527735,2.714120557,2.627272333,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,0,0,0,0,3,3,1,1,1,1,3,3,3,0,1,3,2,2,0,0,3,3,1,1,3,0,1,3,2,2,0,0,1,1,0,0,0,1,2,2,3,3,1,1,1,1,0,1,0,0,3,3,1,1,3,3,1,3,3,3,1,1,3,3,1,1,1,3,1,1,1,1,3,3,0,0,2,2,1,1,1,1,0,0,0,0,3,3,1,1,0,0,3,1,1,0,3,1,1,0,1,3,1,3,1,0,1,0
45,31.25,31.25,6.25,31.25,0,-3.985843104,205.76888,137.09981,144.33315,137.53921,207.2925,202.91589,79.3611,85.60073,86.06481,63.33900133,51.39252038,57.36576086,161.5468456,91.58091448,160.3188211,213.8126144,125.3335143,172.9008069,153.8825651,0.341240514,2.819686074,2.576201191,2.565715684,2.730767334,2.714081547,2.672462969,2.672462969,2.677821697,2.677821697,2.549853442,2.549853442,2.694743419,2.694743419,2.564365756,2.550320726,2.64341386,2.627154733,2.615145948,2.615145948,2.63216138,2.63216138,2.536463739,2.536463739,2.641975909,2.641975909,2.590829501,2.562992256,2.566653431,2.566653431,2.654731187,2.654731187,2.611654081,2.611654081,2.627964616,2.627964616,2.722473859,2.708924714,2.479087377,2.479087377,2.674153886,2.674153886,2.655836311,2.655836311,2.593165694,2.61448848,2.732901219,2.886764641,2.581992617,2.581992617,2.593519854,2.593519854,2.721135791,2.70065516,2.708423249,2.708423249,2.672743797,2.794025698,2.624071349,2.624071349,2.591290415,2.591290415,2.713060819,2.692518767,2.732145653,2.732145653,2.6371132,2.6371132,2.700419369,2.700419369,2.656267401,2.656267401,2.588709724,2.588709724,2.67712753,2.67712753,2.78969679,2.769723178,2.712285806,2.712285806,2.640549469,2.640549469,2.634548197,2.530389277,2.692503491,2.604885884,2.583660775,2.519610466,2.80830683,2.728188366,2.631014113,2.613586607,2.656571476,2.642099825,2.689405275,2.70690683,2.779343919,2.819686074,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,0,0,1,1,3,3,0,1,3,2,0,0,1,1,1,1,0,0,0,1,3,2,0,0,1,1,0,0,1,1,3,3,0,0,1,1,0,0,1,1,3,3,1,1,1,1,0,0,3,3,3,2,1,1,1,1,3,3,0,0,3,2,0,0,1,1,3,3,1,1,0,0,1,1,0,0,1,1,1,1,3,3,0,0,1,1,1,0,0,1,1,0,0,1,1,3,1,3,0,1,0,1
46,6.25,31.25,31.25,31.25,0,-3.840878217,192.86851,139.24999,142.39721,142.25911,185.05892,189.28545,59.33313,64.59113,66.77878,47.69437933,38.05578066,42.87508,157.2250556,67.93633269,122.6569127,167.6762207,94.38382153,133.0468787,117.9074967,0.375011973,2.838215184,2.778010451,2.783667554,2.781787263,2.766449604,2.790710081,2.790710081,2.836102401,2.836102401,2.794816212,2.794816212,2.750710507,2.771721035,2.658316739,2.673016891,2.689746982,2.691798307,2.655813913,2.655813913,2.65452082,2.65452082,2.711032367,2.711032367,2.751194705,2.751194705,2.725058731,2.586065976,2.754710528,2.754710528,2.702332275,2.702332275,2.658006953,2.658006953,2.855708693,2.855708693,2.99447692,2.847408721,2.690675109,2.690675109,2.863869004,2.863869004,2.713568459,2.713568459,2.784519202,2.784519202,2.658856552,2.9595897,2.754635149,2.754635149,2.626549537,2.626549537,2.89876283,2.89876283,2.712150668,2.733457599,2.624859539,2.88998796,2.770441824,2.770441824,2.59091778,2.59091778,2.832687252,2.832687252,2.80116898,2.80116898,2.723649473,2.723649473,2.69619868,2.69619868,2.699873866,2.721276923,2.602492718,2.602492718,2.750392503,2.750392503,2.804695371,2.804695371,2.872221696,2.85195166,2.763747117,2.763747117,2.792025542,2.65091632,2.732320013,2.571541543,2.9267723,2.624406153,2.968279393,2.754948486,2.743720007,2.831326475,2.8170962,2.778827742,2.623840152,2.594442645,2.853152494,2.838215184,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,1,2,2,1,1,1,1,2,2,0,3,1,2,3,3,1,1,2,2,3,3,0,3,1,2,3,3,1,1,1,1,1,1,3,2,3,3,2,2,1,1,1,1,3,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,3,3,1,2,1,1,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,1,2,2,3,3,1,1,2,1,3,1,2,1,3,1,1,2,1,2,3,1,3,1
