Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
92,0,68.75,0,31.25,0,-4.502303188,244.48793,141.46178,154.49244,154.94598,245.82495,236.57832,89.47836,103.16106,103.15623,77.55853,66.88001302,72.21927151,180.9657333,125.3090027,199.8970655,249.3760163,163.6665765,212.1395493,191.2205677,0.323888788,2.71148631,2.628572958,2.682180677,2.510171736,2.542124494,2.597402693,2.597402693,2.664129443,2.664129443,2.570594061,2.570594061,2.475668102,2.475668102,2.533839037,2.524376339,2.528292945,2.549422571,2.559720638,2.559720638,2.547522624,2.547522624,2.54978467,2.54978467,2.523665518,2.523665518,2.735329949,2.640384564,2.588318488,2.588318488,2.689804624,2.689804624,2.59749685,2.59749685,2.711908027,2.711908027,2.785350826,2.630782334,2.521265304,2.521265304,2.587530205,2.587530205,2.494102922,2.494102922,2.62020598,2.62020598,2.623483354,2.642321078,2.703369399,2.703369399,2.588452186,2.588452186,2.624054525,2.624054525,2.608130132,2.608130132,2.64221429,2.655408477,2.651586591,2.651586591,2.580025102,2.580025102,2.576810363,2.576810363,2.627486886,2.627486886,2.482175062,2.482175062,2.570651265,2.570651265,2.558141361,2.558141361,2.538291111,2.538291111,2.533113181,2.554486737,2.656289573,2.676679733,2.634237095,2.654796635,2.615580274,2.636285316,2.687820417,2.633509365,2.477572394,2.447496727,2.531790366,2.459771876,2.660840374,2.564072451,2.82096087,2.615994645,2.769748267,2.584947336,2.574756289,2.546056946,2.768399621,2.71148631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,1,1,3,1,1,1,1,3,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
93,0,68.75,0,31.25,0,-4.50472058,244.26436,151.51573,145.9973,153.43913,241.36994,245.41595,100.06062,102.61113,98.06365,78.820286,68.55746829,73.68887715,181.4393967,128.5645471,204.1393114,253.8872677,167.5172867,216.4768306,194.7074639,0.321145547,2.450449306,2.698851179,2.598673274,2.603080661,2.484816327,2.633458623,2.633458623,2.561337833,2.561337833,2.621924506,2.621924506,2.515915863,2.515915863,2.642603445,2.555519869,2.520050455,2.435365507,2.629151037,2.629151037,2.554891296,2.554891296,2.647452996,2.647452996,2.531487995,2.531487995,2.735409379,2.703862953,2.661770107,2.661770107,2.647496968,2.647496968,2.597034885,2.597034885,2.699505028,2.678938315,2.662098198,2.606569503,2.605018377,2.605018377,2.592130773,2.592130773,2.542124334,2.542124334,2.675726116,2.675726116,2.638411663,2.549891675,2.701235923,2.701235923,2.716357524,2.695919379,2.595580605,2.595580605,2.582756364,2.582756364,2.566261503,2.483232927,2.68017758,2.68017758,2.605903432,2.584591998,2.485676439,2.485676439,2.562263377,2.562263377,2.523382285,2.523382285,2.537569458,2.559272485,2.709953237,2.709953237,2.631749605,2.631749605,2.53167591,2.53167591,2.607714629,2.607714629,2.54574127,2.54574127,2.49544547,2.49544547,2.649707349,2.677612397,2.567738845,2.582239289,2.566884527,2.5796769,2.451414564,2.457293485,2.788548898,2.688620175,2.643569752,2.566519839,2.696807294,2.556685064,2.566064751,2.450449306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,3,1,3,3,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1
94,0,68.75,0,31.25,0,-4.500826144,249.23798,145.75746,151.10653,157.64714,237.44775,237.31142,91.52781,100.98903,97.86721,76.04254467,65.61419419,70.82836943,181.4466011,122.8701469,196.8063915,246.1867774,160.8172975,208.9995794,188.0202962,0.327295106,2.546654126,2.718742908,2.515513996,2.63965081,2.46077852,2.640671896,2.640671896,2.505747706,2.505747706,2.649019468,2.649019468,2.590737397,2.590737397,2.785788965,2.564365092,2.709763575,2.495829655,2.672367904,2.672367904,2.534912602,2.534912602,2.618119487,2.618119487,2.518115649,2.518115649,2.620241913,2.667327642,2.638245497,2.638245497,2.613372552,2.613372552,2.656928611,2.656928611,2.543125818,2.543125818,2.597934901,2.641632928,2.619327179,2.619327179,2.530575471,2.530575471,2.552802088,2.552802088,2.698352391,2.698352391,2.560660297,2.519255894,2.597154409,2.597154409,2.605624337,2.605624337,2.499548288,2.499548288,2.564211658,2.564211658,2.630000778,2.579756376,2.657273324,2.677803487,2.666042323,2.686505475,2.561517407,2.582808825,2.588462069,2.609533653,2.642835241,2.642835241,2.577851908,2.577851908,2.603794057,2.603794057,2.699852451,2.699852451,2.522866241,2.522866241,2.563134317,2.563134317,2.495384676,2.495384676,2.555971995,2.555971995,2.656596646,2.631346406,2.67282534,2.655426508,2.626838178,2.598378661,2.487487772,2.470751303,2.574914478,2.564642549,2.707254955,2.686850395,2.62723465,2.757391179,2.437834083,2.546654126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,1,3,3,1,1,3,3,1,1,1,1,3,1,3,3,1,1,3,3,1,1,1,3,3,3,3,3,3,3,1,1,1,3,1,1,3,3,3,3,1,1,3,1,3,3,1,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
95,0,68.75,0,31.25,0,-4.501969651,246.75131,150.89502,144.74302,154.34175,238.31978,243.9462,99.67242,103.88052,97.00257,78.713602,68.21147975,73.46254088,180.99743,127.6149361,203.3846583,253.5691238,166.5979461,215.8075186,194.124166,0.321245928,2.508557897,2.753100234,2.628807734,2.639825708,2.525787398,2.71749327,2.71749327,2.614534111,2.614534111,2.677925635,2.677925635,2.551167405,2.551167405,2.602583908,2.471305219,2.601516676,2.47639594,2.570690212,2.570690212,2.474013525,2.474013525,2.597233103,2.597233103,2.604415334,2.604415334,2.703993326,2.542644089,2.630038928,2.630038928,2.666629912,2.666629912,2.581938349,2.581938349,2.631808674,2.631808674,2.731031405,2.558292382,2.605133268,2.605133268,2.615746502,2.615746502,2.508343404,2.508343404,2.661224098,2.661224098,2.576149262,2.593996046,2.659328822,2.659328822,2.616440949,2.616440949,2.611312144,2.611312144,2.5376438,2.5376438,2.552435161,2.556957369,2.598676465,2.619849055,2.5664111,2.587847684,2.556043272,2.577566082,2.601648316,2.622796916,2.590805026,2.590805026,2.57109021,2.57109021,2.673669364,2.673669364,2.578560991,2.578560991,2.568378545,2.568378545,2.589338268,2.589338268,2.612807894,2.612807894,2.50735945,2.50735945,2.72596799,2.56852937,2.685925317,2.533744155,2.674054172,2.504069579,2.612076438,2.466795834,2.65944865,2.606191086,2.648045488,2.578557501,2.614315877,2.577213498,2.547797199,2.508557897,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
96,0,31.25,0,68.75,0,-4.085393144,213.64671,145.4984,154.49291,142.39753,224.31775,215.76237,79.12178,79.27962,90.58266,63.88601133,52.98487693,58.43544413,170.9449456,96.81399233,164.0933175,213.5643539,130.3935595,175.9479633,157.3741841,0.346564456,2.819896297,2.703884752,2.883769087,2.547506419,2.723139452,2.647748855,2.647748855,2.769669474,2.769669474,2.779951426,2.779951426,2.605753609,2.605753609,2.625608293,2.822846477,2.591490255,2.75648448,2.672177786,2.672177786,2.771917504,2.771917504,2.664730446,2.664730446,2.605691529,2.605691529,2.862150927,2.796519406,2.697115895,2.697115895,2.715815048,2.715815048,2.688219995,2.688219995,2.821794154,2.821794154,2.776888488,2.710729503,2.741226126,2.741226126,2.727123427,2.727123427,2.730105048,2.730105048,2.702516839,2.702516839,2.710830364,2.639150328,2.772103595,2.772103595,2.70253976,2.70253976,2.704469462,2.704469462,2.636941489,2.636941489,2.73836236,2.683307224,2.777163813,2.777163813,2.732104575,2.732104575,2.719846963,2.719846963,2.746196659,2.746196659,2.596879222,2.596879222,2.678273048,2.678273048,2.688188992,2.688188992,2.653052117,2.653052117,2.679098608,2.700305881,2.645396653,2.666871941,2.746906489,2.767594219,2.753323375,2.773963249,2.755851303,2.71750861,2.61084527,2.556363951,2.750935606,2.703188776,2.721524896,2.696569004,2.769255694,2.749011644,2.842055863,2.836806332,2.615946984,2.69018564,2.737288633,2.819896297,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,1,1,3,3,3,3,1,1,3,3,1,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,3,3,1,1,3,3,1,1,3,3,3,3,1,1,1,1,3,3,3,3,1,3,3,3,1,3,3,1,3,1,1,3,1,3
97,0,31.25,0,68.75,0,-4.086793232,213.8858,146.22447,154.24205,141.19662,224.93586,217.02009,80.25358,79.91463,90.3514,64.382496,53.53295389,58.95772495,171.01867,97.94803643,165.4768276,214.8524077,131.7069753,177.3300496,158.6427734,0.345394294,2.870826937,2.615767994,2.652880348,2.739946204,2.794693675,2.721526692,2.721526692,2.703511935,2.703511935,2.629418941,2.629418941,2.772641269,2.772641269,2.643264541,2.676597304,2.674482227,2.73845991,2.726771921,2.726771921,2.710309371,2.710309371,2.633118908,2.633118908,2.664349354,2.664349354,2.767835453,2.798921308,2.617543722,2.617543722,2.757545928,2.757545928,2.727180633,2.727180633,2.73161436,2.73161436,2.574258565,2.63128258,2.639564252,2.639564252,2.691621396,2.691621396,2.686919413,2.686919413,2.622781056,2.622781056,2.95312111,2.74172305,2.612622211,2.612622211,2.770738946,2.770738946,2.63885487,2.63885487,2.783396017,2.783396017,2.86144903,2.673792427,2.714819683,2.714819683,2.788263744,2.788263744,2.668569061,2.668569061,2.783417925,2.783417925,2.655611608,2.655611608,2.790490194,2.790490194,2.733668728,2.733668728,2.701645292,2.701645292,2.754378409,2.775041139,2.757841628,2.778478603,2.704376048,2.725417897,2.703892187,2.724937771,2.725256497,2.676966783,2.753318283,2.688271575,2.625362865,2.606994756,2.774160208,2.726358818,2.715557575,2.603128119,2.774539898,2.672899095,2.730600385,2.810856392,2.776858553,2.870826937,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,3,3,3,3,1,1,3,1,3,3,1,1,3,3,1,1,3,3,3,1,3,3,1,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,1,1,3,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,3,3,3
98,0,31.25,0,68.75,0,-4.089268537,225.27084,145.94396,142.57742,151.93035,214.5249,218.46313,85.29462,91.67421,78.41336,65.596914,54.78509441,60.1910042,171.0180367,100.3700867,168.7242575,218.2740103,134.6269635,180.6521788,161.6127621,0.342499301,2.735437653,2.728834033,2.840878714,2.626468745,2.731006964,2.667465934,2.667465934,2.768852636,2.768852636,2.758322256,2.758322256,2.692359221,2.692359221,2.641834747,2.731768814,2.629125146,2.730594425,2.633711656,2.633711656,2.735342391,2.735342391,2.747827913,2.747827913,2.691962193,2.713298794,2.728834033,2.641834747,2.707085436,2.707085436,2.71732246,2.71732246,2.633146788,2.633146788,2.707085436,2.707085436,2.840878714,2.731768814,2.772266431,2.772266431,2.772929901,2.772929901,2.67988949,2.67988949,2.772266431,2.772266431,2.626468745,2.731006964,2.758322256,2.758322256,2.667465934,2.667465934,2.768852636,2.768852636,2.692359221,2.692359221,2.629125146,2.730594425,2.747827913,2.747827913,2.633711656,2.633711656,2.735342391,2.735342391,2.691962193,2.713298794,2.742786297,2.742786297,2.742786297,2.742786297,2.61877583,2.61877583,2.597373006,2.619480184,2.678469008,2.678469008,2.678469008,2.678469008,2.793806891,2.793806891,2.796627101,2.775931059,2.683284136,2.643351262,2.65665455,2.621380614,2.792779678,2.766079468,2.766957536,2.735437653,2.683284136,2.792779678,2.643351262,2.766079468,2.65665455,2.621380614,2.766957536,2.735437653,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,1,1,3,3,3,3,1,1,3,3,1,1,1,1,3,3,3,3,3,3,1,1,3,3,1,1,3,3,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,1,3,1,3,3,3,3,3
99,0,31.25,0,68.75,0,-4.087386054,223.18749,147.25801,144.50685,148.36204,215.70984,220.01677,86.26525,88.97932,81.46274,65.92727533,55.45675825,60.69201679,171.0186556,101.7768425,170.3814929,219.7591228,136.2303277,182.2950163,162.8157427,0.341327503,2.741108231,2.651329462,2.823297764,2.611274773,2.783834574,2.638820235,2.638820235,2.815772835,2.815772835,2.703623662,2.703623662,2.684176895,2.684176895,2.553753036,2.723063238,2.633194046,2.799653986,2.595099514,2.595099514,2.779333233,2.779333233,2.660853716,2.660853716,2.731620961,2.710445752,2.738395382,2.652047969,2.671446237,2.671446237,2.68303938,2.68303938,2.628447074,2.628447074,2.687171305,2.687171305,2.794800628,2.692744389,2.733465838,2.733465838,2.785662441,2.785662441,2.725720402,2.725720402,2.772040473,2.772040473,2.693670744,2.733593409,2.764645771,2.764645771,2.711445912,2.711445912,2.738931164,2.738931164,2.726105612,2.726105612,2.700043709,2.756528992,2.729575544,2.729575544,2.662629708,2.662629708,2.709987649,2.709987649,2.777885601,2.757065743,2.753775559,2.753775559,2.764824805,2.764824805,2.660023207,2.660023207,2.625545743,2.647400111,2.66968726,2.66968726,2.701975459,2.701975459,2.774037204,2.774037204,2.76285466,2.741920672,2.611013401,2.565283327,2.691201328,2.641635208,2.782140893,2.742243384,2.728996996,2.689223387,2.673495578,2.831752709,2.622093544,2.810395283,2.735768793,2.701300712,2.774573021,2.741108231,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,3,3,3,3,1,3,1,1,1,1,3,3,3,3,3,3,1,3,1,1,1,1,3,3,1,1,3,3,3,3,1,1,3,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3
100,0,31.25,0,68.75,0,-4.083021378,222.81081,137.7804,151.28849,151.28849,222.81081,213.29203,73.53777,90.60835,90.60835,65.521312,54.25383161,59.8875718,171.0698233,99.36176411,167.3397301,216.7749857,133.3985384,179.2279096,160.8882968,0.343252798,2.6555669,2.737360199,2.742179697,2.742179699,2.737360674,2.710521228,2.710521228,2.710521226,2.710521226,2.655459035,2.655459035,2.655459032,2.655459032,2.706602526,2.706907996,2.706907876,2.706601939,2.685391147,2.685391147,2.685391147,2.685391147,2.685391147,2.685391147,2.685391149,2.685391149,2.777464017,2.737360199,2.654036371,2.654036371,2.683979524,2.683979524,2.654036371,2.654036371,2.683979524,2.683979524,2.767394844,2.742179578,2.708380866,2.708380866,2.745627618,2.745627618,2.708380866,2.708380866,2.745627616,2.745627616,2.767394964,2.777464845,2.731032414,2.75157881,2.731032414,2.75157881,2.731032417,2.751578813,2.731032414,2.75157881,2.742179578,2.737359501,2.710521228,2.710521228,2.655459035,2.655459035,2.655459035,2.655459035,2.710521228,2.710521228,2.708380867,2.708380867,2.745627616,2.745627616,2.745627616,2.745627616,2.708380866,2.708380866,2.654036372,2.654036372,2.683979512,2.683979512,2.683980237,2.683980237,2.654035664,2.654035664,2.6555669,2.66109879,2.765002801,2.768457519,2.765002806,2.768457399,2.655567141,2.66109867,2.758741751,2.889358636,2.6555669,2.765002924,2.889358516,2.765002924,2.758741631,2.6555669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
101,0,31.25,0,68.75,0,-4.086703458,222.35752,150.81742,140.50883,149.8588,213.83161,220.9741,90.19571,92.88755,76.86885,66.38896733,54.74062073,60.56479403,171.0592589,99.37814565,169.2624541,221.0862566,134.1727153,181.6469318,162.5145558,0.341658619,2.686558979,2.729086539,2.624940405,2.822190652,2.720252002,2.760971316,2.760971316,2.642550837,2.642550837,2.703892134,2.703892134,2.802999791,2.802999791,2.729087262,2.624941091,2.822191351,2.720252665,2.76097203,2.76097203,2.642551519,2.642551519,2.703892134,2.703892134,2.802999791,2.802999791,2.624209737,2.62421045,2.693973522,2.693973522,2.750476934,2.750476934,2.750477646,2.750477646,2.658952178,2.658952178,2.631276325,2.631277048,2.744579284,2.744579284,2.652343033,2.652343033,2.652343718,2.652343718,2.677666758,2.677666758,2.721911309,2.730023333,2.665676848,2.665676848,2.690048372,2.690048372,2.712097616,2.712097616,2.756430659,2.756430659,2.721911997,2.73002403,2.665676848,2.665676848,2.690049067,2.690049067,2.712098318,2.712098318,2.756430659,2.756430659,2.800969184,2.800969184,2.773107938,2.773107938,2.71315813,2.71315813,2.713158832,2.713158832,2.768177698,2.789039112,2.71410353,2.735377373,2.67799864,2.699557022,2.677999338,2.699557715,2.715667405,2.715668126,2.78992313,2.789923813,2.652253251,2.652253936,2.729696113,2.729696798,2.673947531,2.607935607,2.673948264,2.607936303,2.74622286,2.746223553,2.686558283,2.686558979,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3
102,0,31.25,0,68.75,0,-4.087365311,223.20992,147.25789,144.51228,148.34794,215.71562,219.99588,86.25001,88.98471,81.47373,65.92857733,55.45987382,60.69422558,171.0175156,101.7850366,170.3878198,219.7604228,136.2383279,182.3004124,162.8209264,0.341321393,2.831781412,2.633196945,2.611255829,2.700046399,2.693734944,2.63644129,2.63644129,2.660009592,2.660009592,2.753757041,2.753757041,2.764797901,2.764797901,2.79963157,2.783897324,2.756576699,2.73370549,2.752375715,2.752375715,2.774068914,2.774068914,2.669690195,2.669690195,2.701957711,2.701957711,2.553796744,2.723079661,2.720966108,2.720966108,2.595142663,2.595142663,2.779326242,2.779326242,2.660870346,2.660870346,2.651305169,2.823330213,2.684146876,2.684146876,2.638757082,2.638757082,2.815812317,2.815812317,2.703613632,2.703613632,2.652044611,2.738376471,2.671428489,2.671428489,2.628462158,2.628462158,2.68300122,2.68300122,2.68716329,2.68716329,2.692763815,2.794877684,2.733415479,2.733415479,2.725718841,2.725718841,2.785700658,2.785700658,2.772034615,2.772034615,2.767463475,2.767463475,2.729524099,2.729524099,2.662616317,2.662616317,2.710010169,2.710010169,2.715582816,2.736718058,2.754191291,2.775032499,2.700811709,2.722061643,2.728467962,2.749504159,2.641612691,2.68922205,2.701270253,2.741097245,2.691151045,2.729035748,2.73575875,2.7746295,2.5653587,2.610964218,2.742244215,2.782183056,2.622097477,2.810394739,2.673483489,2.831781412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,1,3,3,1,1,1,3,3,3,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,1,3,3,3,3,3
