Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
91,0,0,68.75,31.25,0,-3.339443469,178.34098,124.1312,138.82306,138.82306,178.34098,176.91787,12.89594,62.64166,62.64166,36.42401933,24.28161686,30.3528181,148.5727189,59.43857648,71.98906028,77.43952446,66.74757128,73.49359566,85.25284789,0.404364623,2.870071481,2.918629699,2.920814497,2.920814487,2.918630704,2.88031443,2.88031443,2.880314427,2.880314427,2.851281496,2.851281496,2.851281501,2.851281501,2.916816565,2.891537128,2.891538337,2.91681677,2.858425368,2.879340269,2.858425368,2.879340269,2.858425368,2.879340269,2.858425361,2.879340262,2.924598597,2.918631114,2.853465288,2.853465288,2.861710817,2.861710817,2.853465999,2.853465999,2.861711543,2.861711543,2.945757148,2.920814293,2.879799363,2.879799363,2.903314547,2.903314547,2.879799363,2.879799363,2.903314545,2.903314545,2.945755939,2.924598802,2.897966816,2.897966816,2.897966816,2.897966816,2.897966818,2.897966818,2.897966824,2.897966824,2.92081428,2.918629699,2.88031443,2.88031443,2.851281496,2.851281496,2.851281496,2.851281496,2.880314421,2.880314421,2.87980008,2.87980008,2.903313825,2.903313825,2.90331455,2.90331455,2.879799359,2.879799359,2.853466,2.853466,2.861710817,2.861710817,2.861710825,2.861710825,2.853466001,2.853466001,2.870070782,2.869754688,2.934868211,2.946984388,2.934867502,2.94698489,2.870070477,2.86975519,2.935225705,2.996000323,2.870070782,2.934867705,2.996000825,2.934867004,2.935224792,2.870071481,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
92,0,0,68.75,31.25,0,-3.336247009,173.24774,127.78192,141.24022,141.24022,173.24774,170.66818,32.54416,53.07037,53.07037,34.86373333,26.30274739,30.58324036,148.6320422,47.55241938,86.8024138,119.7497536,66.41506595,94.35305418,85.86068586,0.403721202,2.906025023,2.910493938,2.878654483,2.878654483,2.818771016,2.86401773,2.86401773,2.870773643,2.870773643,2.86401773,2.86401773,2.870773643,2.870773643,2.90542932,2.836211331,2.954406452,2.908635385,2.914704629,2.914704629,2.881980456,2.881980456,2.855962458,2.877159652,2.894927975,2.894927975,2.90542932,2.852077018,2.893412794,2.893412794,2.893412794,2.893412794,2.88765523,2.866535649,2.877075716,2.877075716,2.954406452,2.93514963,2.855280316,2.855280316,2.881904747,2.881904747,2.868716319,2.889819963,2.915906071,2.915906071,2.836211331,2.908635385,2.914704629,2.914704629,2.866541403,2.866541403,2.894927975,2.894927975,2.881980456,2.881980456,2.93514963,2.999336248,2.881525899,2.860361062,2.870923798,2.870923798,2.899024306,2.899024306,2.899024306,2.899024306,2.881904747,2.881904747,2.879248404,2.879248404,2.855280316,2.855280316,2.915906071,2.915906071,2.842218176,2.842218176,2.919194597,2.919194597,2.842218176,2.842218176,2.919194597,2.919194597,2.874885454,2.916665312,2.864496333,2.923284427,2.864496333,2.917512273,2.877624645,2.899714287,2.91662674,2.923284427,2.914741234,2.899985944,2.917473712,2.89994715,2.899714287,2.906025023,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,2,2,3,3,2,2,2,2,2,2,3,3,2,2,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,3,2,2,3,3,2,2,2,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2
93,0,0,68.75,31.25,0,-3.33583325,179.5263,136.30724,134.75074,129.79087,180.31653,179.21504,56.52833,41.72096,56.3243,40.12865267,34.03687726,37.08276496,148.9728411,65.24358845,107.037514,136.0982502,86.44373714,114.1254306,102.7247755,0.385074381,2.834141571,2.898711527,2.912517579,2.907338628,2.89305833,2.919369974,2.919369974,2.919466651,2.919466651,2.903542297,2.903542297,2.905101051,2.905101051,2.874985819,2.872558296,2.866708341,2.871332472,2.872382003,2.872382003,2.868252308,2.868252308,2.896329576,2.896329576,2.902835387,2.902835387,2.909812844,2.896509487,2.876213157,2.876213157,2.902578325,2.902578325,2.891698664,2.891698664,2.862492854,2.862492854,2.867142005,2.8210649,2.92841677,2.92841677,2.916719119,2.916719119,2.867628026,2.867628026,2.889200202,2.889200202,2.914105808,2.857883592,2.88717086,2.88717086,2.948325955,2.948325955,2.885536487,2.885536487,2.874710613,2.874710613,2.873090406,2.831654492,2.892967154,2.892967154,2.893051342,2.893051342,2.852843063,2.852843063,2.878246639,2.878246639,2.922412806,2.922412806,2.909532129,2.909532129,2.94076047,2.94076047,2.882658582,2.882658582,2.864427591,2.885882122,2.866976683,2.88841228,2.871022854,2.892428465,2.863067219,2.884531869,2.887023563,2.845231902,2.964020287,2.897741021,2.939621813,2.872198878,2.871929947,2.832146188,2.874635134,2.895340414,2.826974684,2.865050726,2.943489417,2.874189156,2.845499557,2.834141571,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,3,2,2,2,2,3,3,2,2,2,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,2,2,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
94,0,0,68.75,31.25,0,-3.336920453,177.29133,137.0684,135.65319,130.6058,177.73166,177.50723,55.16739,43.46293,53.71448,39.082482,32.58095827,35.83172013,148.7983333,61.10337223,103.8313849,135.3895179,82.40189406,111.3827654,99.50776289,0.388542924,2.881580821,2.864138748,2.893859345,2.848516164,2.838042976,2.872653571,2.872653571,2.880361251,2.880361251,2.882672065,2.882672065,2.868094729,2.868094729,2.897989014,2.907371398,2.851976803,2.865842051,2.923053371,2.923053371,2.931353216,2.931353216,2.904671918,2.904671918,2.862107052,2.840487788,2.900897011,2.92511765,2.924006398,2.924006398,2.903497466,2.903497466,2.921628557,2.921628557,2.950211111,2.950211111,2.906255321,2.918625481,2.883450939,2.883450939,2.889483081,2.889483081,2.891447118,2.891447118,2.89076936,2.89076936,2.849139144,2.863704359,2.918973259,2.918973259,2.896003458,2.896003458,2.905226938,2.905226938,2.869383123,2.869383123,2.866565187,2.88760367,2.918804938,2.918804938,2.896692479,2.896692479,2.908798427,2.908798427,2.875452015,2.853933845,2.825546708,2.825546708,2.84110152,2.84110152,2.894004917,2.894004917,2.929748968,2.908632516,2.869521905,2.869521905,2.895233989,2.895233989,2.880538759,2.880538759,2.901799295,2.922965112,2.90604431,2.963066713,2.798218871,2.855888649,2.82963826,2.891296959,2.848048246,2.887244388,2.95563841,2.886134614,2.949941649,2.879024368,2.838982344,2.843099163,2.874363811,2.881580821,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,3,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3
95,0,0,68.75,31.25,0,-3.342671238,177.98708,135.99445,131.45812,135.768,178.44038,178.11458,56.99597,56.50283,44.03299,40.26112267,33.39388978,36.82750623,148.9981311,62.33765985,106.3905645,139.1746366,84.24869124,114.2160644,102.0728215,0.385823152,2.896848605,2.857816712,2.844497152,2.866636344,2.871062989,2.860309601,2.860309601,2.850478867,2.850478867,2.904267135,2.904267135,2.90079671,2.90079671,2.903631585,2.889474253,2.925340503,2.89364514,2.916822094,2.916822094,2.899036356,2.899036356,2.885288078,2.885288078,2.919816091,2.919816091,2.857817431,2.903632283,2.880394013,2.880394013,2.855357743,2.855357743,2.917846339,2.917846339,2.880394715,2.880394715,2.844497874,2.889474955,2.896379565,2.896379565,2.843604971,2.843604971,2.909792103,2.909792103,2.896380271,2.896380271,2.866635629,2.871062275,2.904267842,2.904267842,2.860309601,2.860309601,2.850478867,2.850478867,2.900796003,2.900796003,2.925339793,2.893644422,2.88528878,2.88528878,2.916822094,2.916822094,2.899036356,2.899036356,2.91981538,2.91981538,2.924781842,2.924781842,2.924781129,2.924781129,2.884320842,2.884320842,2.916427966,2.916427966,2.898244498,2.919412453,2.898243787,2.919411747,2.846519296,2.868069037,2.857456824,2.878924695,2.836743596,2.891653148,2.89814549,2.947025918,2.844866216,2.895723016,2.841054897,2.896849317,2.836744308,2.844866935,2.891653847,2.895723721,2.898144771,2.947025211,2.841054172,2.896848605,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,2,2,2,3,3,3,3,2,2,3,2,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2
96,0,0,31.25,68.75,0,-3.585568463,176.3178,145.01907,148.93539,147.66498,177.54179,174.1278,62.72493,65.91922,65.55806,44.59830533,26.7146982,35.65650177,156.8029189,41.36557023,95.79469092,170.6361027,64.31980497,109.8023211,99.43261497,0.394312538,2.822570781,2.831907418,2.792642949,2.886287602,2.839491207,2.841221234,2.841221234,2.81139934,2.81139934,2.806818247,2.806818247,2.840814444,2.840814444,2.868876622,2.814192293,2.85664019,2.809560996,2.856785751,2.856785751,2.822807589,2.822807589,2.840756728,2.840756728,2.843473435,2.843473435,2.808321569,2.834463484,2.830289796,2.830289796,2.836701613,2.836701613,2.848758556,2.848758556,2.818229636,2.818229636,2.82190973,2.85045138,2.814170245,2.814170245,2.817498921,2.817498921,2.829210265,2.829210265,2.831255223,2.831255223,2.855440219,2.867868101,2.821637266,2.821637266,2.837164192,2.837164192,2.840138568,2.840138568,2.860726147,2.860726147,2.824929116,2.842604061,2.820644818,2.820644818,2.829074215,2.829074215,2.825631084,2.825631084,2.824951812,2.824951812,2.849001403,2.849001403,2.832301354,2.832301354,2.851397746,2.851397746,2.833513749,2.833513749,2.824230015,2.845389003,2.839150879,2.860199489,2.816513755,2.837730278,2.809583707,2.830852169,2.827912998,2.852376563,2.840565714,2.870611884,2.801922194,2.837378397,2.819473991,2.856452124,2.850174807,2.833321077,2.827071965,2.800910933,2.870520407,2.83974133,2.854456476,2.822570781,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,2,3,2,3
97,0,0,31.25,68.75,0,-3.568961469,180.8769,145.89574,146.47761,143.19795,181.42103,180.27812,61.72152,63.39861,62.3022,44.618116,31.13996816,37.87904208,157.07985,51.3768053,106.3971738,165.4629482,76.0917124,118.7241421,105.1823859,0.388398177,2.899875785,2.787587749,2.779838989,2.874079164,2.863709947,2.828038848,2.828038848,2.8344488,2.8344488,2.784521549,2.784521549,2.869221722,2.869221722,2.787588465,2.779839711,2.874079859,2.863710647,2.828039555,2.828039555,2.834449507,2.834449507,2.784521549,2.784521549,2.869221722,2.869221722,2.77973183,2.779732541,2.791312713,2.791312713,2.822648089,2.822648089,2.822648794,2.822648794,2.787645497,2.809109115,2.829780995,2.829781711,2.780585184,2.780585184,2.839894232,2.839894232,2.839894942,2.839894942,2.810865404,2.810865404,2.863555555,2.914985554,2.804292839,2.804292839,2.80297157,2.824318719,2.848964178,2.848964178,2.889277275,2.889277275,2.863556245,2.914986249,2.804292839,2.804292839,2.802972276,2.824319419,2.848964889,2.848964889,2.889277275,2.889277275,2.877084374,2.877084374,2.890836749,2.869984409,2.82158662,2.82158662,2.821587325,2.821587325,2.856757802,2.856757802,2.899113577,2.899113577,2.840973106,2.840973106,2.840973816,2.840973816,2.775888214,2.775888931,2.859176252,2.859176947,2.796951946,2.796952666,2.874669822,2.874670523,2.796068175,2.81157038,2.796068886,2.811571096,2.878997889,2.878998579,2.899875089,2.899875785,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,3,3,2,2,3,2,3,2,2,2,2,2
98,0,0,31.25,68.75,0,-3.584828523,181.85877,146.0682,144.06234,147.65523,179.96214,181.88371,62.58941,61.04263,65.69799,44.92726267,30.95505697,37.94115982,157.6973511,50.77351458,106.187447,166.908423,75.5303823,118.7531802,105.3727668,0.388633971,2.841475812,2.818339218,2.818339218,2.869244065,2.869244065,2.827411721,2.827411721,2.827411721,2.827411721,2.832659434,2.832659434,2.862963793,2.862963793,2.865956594,2.865956594,2.858724898,2.858724898,2.845223919,2.845223919,2.845223919,2.845223919,2.849429656,2.849429656,2.857091063,2.83599061,2.790820308,2.834080056,2.837729032,2.837729032,2.820049237,2.820049237,2.852621413,2.852621413,2.804658914,2.804658914,2.790820308,2.834080056,2.837729032,2.837729032,2.820049237,2.820049237,2.852621413,2.852621413,2.804658914,2.804658914,2.826491521,2.826491521,2.799387698,2.799387698,2.826373801,2.826373801,2.826373801,2.826373801,2.827754912,2.827754912,2.8208117,2.8208117,2.808219822,2.808219822,2.846253537,2.846253537,2.846253537,2.846253537,2.82913358,2.807823038,2.85871569,2.85871569,2.821652705,2.821652705,2.8339112,2.8339112,2.82811248,2.849271275,2.85871569,2.85871569,2.821652705,2.821652705,2.8339112,2.8339112,2.849271275,2.82811248,2.836657752,2.856017801,2.850906327,2.867412747,2.836657752,2.856017801,2.850906327,2.867412747,2.79663314,2.79663314,2.815124193,2.815124193,2.820344357,2.841475812,2.820344357,2.841475812,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
99,0,0,31.25,68.75,0,-3.586132786,182.69066,145.34341,146.58419,142.92703,184.59549,184.13789,62.43423,65.99585,64.32128,46.321566,33.29619853,39.80888226,157.9037,55.7242144,112.2691546,169.6530872,81.5093091,124.5194898,110.168504,0.383717625,2.851548401,2.861844937,2.843124441,2.837837951,2.803216851,2.847691702,2.847691702,2.830478362,2.830478362,2.833313381,2.833313381,2.819656909,2.819656909,2.823533985,2.783199421,2.850966415,2.816461267,2.830697666,2.830697666,2.812607056,2.812607056,2.818908277,2.818908277,2.846885215,2.825729999,2.8575176,2.809714617,2.83827103,2.83827103,2.853580526,2.853580526,2.821702748,2.821702748,2.842966309,2.842966309,2.881436926,2.838047549,2.815452435,2.815452435,2.83933738,2.83933738,2.806872946,2.806872946,2.843285453,2.843285453,2.823916657,2.857654381,2.853137541,2.853137541,2.831857861,2.831857861,2.847620032,2.847620032,2.834526082,2.834526082,2.836367396,2.864989249,2.837007329,2.837007329,2.814597231,2.814597231,2.82736079,2.82736079,2.858992504,2.837927543,2.827682527,2.827682527,2.831513226,2.831513226,2.822170208,2.822170208,2.808562189,2.82984575,2.821745287,2.821745287,2.860178435,2.860178435,2.842265907,2.842265907,2.848371323,2.827227227,2.853770076,2.828813736,2.822065056,2.805589585,2.818205669,2.813286303,2.85360177,2.834637741,2.866567509,2.844468429,2.849372061,2.819309407,2.838999285,2.820288405,2.869423636,2.851548401,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,2,2,2,2,3,3,3,2,2,2,3,3,2,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,3,3,3,2,2,2,2,3,3,3,3
100,0,0,31.25,68.75,0,-3.572721451,180.61111,144.19883,146.97199,144.57543,180.79211,179.78179,61.28781,63.54161,64.36582,44.86829867,30.90922955,37.88876411,156.9641678,50.66665371,106.0331738,166.7853086,75.39340383,118.5982177,105.201603,0.388295521,2.927249808,2.763970155,2.837302033,2.782872267,2.850596886,2.782068792,2.782068792,2.836399034,2.836399034,2.83200011,2.83200011,2.844367098,2.844367098,2.838369628,2.894924481,2.848647899,2.90979016,2.838950809,2.838950809,2.881808822,2.881808822,2.814618776,2.814618776,2.827536396,2.827536396,2.790005653,2.853277224,2.823557305,2.823557305,2.790107788,2.790107788,2.852690471,2.852690471,2.835176102,2.835176102,2.797903096,2.864084654,2.823426726,2.823426726,2.814439023,2.814439023,2.882093073,2.882093073,2.794818135,2.816204131,2.811185367,2.815156445,2.814949259,2.814949259,2.785826174,2.785826174,2.824835971,2.803515821,2.836311413,2.836311413,2.869764314,2.884834941,2.832693388,2.832693388,2.858206302,2.858206302,2.891503222,2.870678244,2.852808082,2.852808082,2.828986486,2.828986486,2.839755597,2.839755597,2.78028361,2.78028361,2.834857104,2.834857104,2.861824994,2.861824994,2.847571126,2.826422477,2.825638357,2.825638357,2.89891201,2.89891201,2.806817754,2.834763471,2.796307716,2.824901861,2.812031258,2.850451876,2.860742512,2.902495109,2.77910483,2.794237793,2.868626659,2.880700344,2.774445423,2.858714397,2.841193333,2.927249808,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,3,2,2,3,3,3,2,2,2,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,3,2,3,2,3,2,3,2,3,3,3,3,3,2,3,2
101,0,0,31.25,68.75,0,-3.574880152,177.18343,145.62337,148.30045,146.65089,177.18136,175.72151,59.22391,64.85307,62.92008,43.36685133,27.34541232,35.35613182,156.8039689,43.19653223,96.75442322,164.9097119,66.2199431,109.9742732,98.65359682,0.395141263,2.81951868,2.907237669,2.83843347,2.880957203,2.808011192,2.888791123,2.888791123,2.823141891,2.823141891,2.869970947,2.869970947,2.844519363,2.844519363,2.857948883,2.798330324,2.883629339,2.819943318,2.825356337,2.825356337,2.783359066,2.783359066,2.827157181,2.827157181,2.830573336,2.830573336,2.861242375,2.816336056,2.837625441,2.837625441,2.856387013,2.856387013,2.827024046,2.827024046,2.816238002,2.816238002,2.852687126,2.799818467,2.840609873,2.840609873,2.838056167,2.838056167,2.798757339,2.798757339,2.841149918,2.841149918,2.825257879,2.822058785,2.815423667,2.815423667,2.836376925,2.836376925,2.810793821,2.810793821,2.809766047,2.809766047,2.841875455,2.828182853,2.832532362,2.832532362,2.846908815,2.846908815,2.82569797,2.82569797,2.848968495,2.848968495,2.863702086,2.863702086,2.822191039,2.822191039,2.854290396,2.854290396,2.85777167,2.85777167,2.823987324,2.845126079,2.812665576,2.833888784,2.798383093,2.819713804,2.788540736,2.809946162,2.894820462,2.809753702,2.919662798,2.843607727,2.883548581,2.802442491,2.853860988,2.778535061,2.813798388,2.802937061,2.85683024,2.848784872,2.848103485,2.884165236,2.781326458,2.81951868,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,3,3,2,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
