Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
94,68.75,0,0,31.25,0,-3.667174496,185.83058,130.0528,132.6278,129.43318,190.65324,182.29335,72.26212,69.73645,71.18172,53.74695067,43.61261914,48.67978491,149.2227478,78.03595889,137.3412669,183.9370703,107.077436,148.2657385,131.716412,0.352886134,2.724382268,2.607418253,2.736906164,2.595729043,2.712500949,2.614484808,2.614484808,2.708580025,2.708580025,2.635236463,2.635236463,2.664848905,2.664848905,2.560561262,2.650032432,2.664856564,2.748403764,2.608913348,2.608913348,2.673175095,2.673175095,2.606581989,2.606581989,2.630052706,2.630052706,2.668522328,2.612919082,2.596143713,2.596143713,2.687823384,2.687823384,2.607746797,2.607746797,2.617262097,2.617262097,2.651212633,2.60115377,2.656186744,2.656186744,2.677906532,2.677906532,2.631555224,2.631555224,2.621747136,2.621747136,2.649098672,2.612326997,2.618263063,2.618263063,2.625365323,2.625365323,2.646444645,2.646444645,2.654924084,2.654924084,2.657980343,2.682225191,2.654171106,2.654171106,2.661980934,2.661980934,2.670477306,2.670477306,2.681431347,2.681431347,2.682693368,2.682693368,2.677949916,2.677949916,2.60561607,2.60561607,2.632618968,2.632618968,2.663276238,2.68424798,2.610943536,2.632332245,2.635812135,2.65700066,2.711548247,2.732149483,2.637739791,2.570980028,2.685161616,2.60169002,2.653223846,2.629645331,2.692684488,2.661638749,2.592138502,2.626489508,2.640210505,2.688689634,2.628283531,2.708752637,2.669812768,2.724382268,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,3,0,3,0,0,3,0,3
95,68.75,0,0,31.25,0,-3.652119549,181.96249,132.27545,132.26974,127.35658,190.5974,182.80379,75.47929,70.88106,72.33677,54.63688467,43.35737504,48.99712985,148.7963578,76.31479098,137.5908909,187.8749013,105.9521432,149.2061808,132.4529221,0.351639601,2.576599978,2.68835593,2.575338139,2.719574194,2.57139372,2.666619783,2.666619783,2.604258553,2.604258553,2.641991519,2.641991519,2.591813677,2.591813677,2.746912055,2.662387252,2.62648584,2.524101853,2.710124738,2.710124738,2.653667691,2.653667691,2.637244799,2.637244799,2.585941586,2.585941586,2.654132389,2.677044168,2.723064553,2.723064553,2.668112703,2.668112703,2.726532271,2.726532271,2.672974497,2.672974497,2.722924625,2.755067296,2.630243449,2.630243449,2.592763006,2.592763006,2.647421142,2.647421142,2.72978964,2.709147759,2.592083239,2.673418838,2.711557478,2.711557478,2.670463633,2.670463633,2.720022825,2.699306256,2.609082706,2.609082706,2.547801672,2.664083511,2.705802218,2.705802218,2.613112986,2.613112986,2.65066426,2.629401286,2.625183049,2.625183049,2.588026487,2.588026487,2.572439396,2.572439396,2.723100798,2.723100798,2.629084712,2.629084712,2.572186781,2.572186781,2.622977587,2.644292216,2.647487954,2.647487954,2.635155776,2.635155776,2.716574511,2.753803479,2.556194813,2.593345393,2.600946724,2.613526041,2.550149035,2.629064941,2.774017549,2.714040408,2.744055356,2.664507429,2.690651877,2.597482508,2.633200214,2.576599978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,3,0,3,3,0,0,3,3,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0
96,31.25,0,0,68.75,0,-3.741564158,192.94481,141.06854,140.16166,144.45912,189.16632,194.99143,76.49201,76.98628,74.57695,55.705264,41.9671548,48.8362094,158.7201333,71.53883445,136.8164238,196.6203027,102.1512682,150.0949264,132.8801096,0.360467072,2.802355449,2.69331871,2.77420837,2.59783227,2.687991603,2.640918479,2.640918479,2.775780094,2.775780094,2.73843922,2.73843922,2.665746559,2.665746559,2.67175066,2.757859134,2.672343673,2.764273906,2.676264795,2.676264795,2.80859418,2.80859418,2.69977161,2.69977161,2.694046199,2.694046199,2.732043779,2.721476918,2.756414751,2.756414751,2.669899064,2.669899064,2.696447284,2.696447284,2.765812962,2.765812962,2.826795174,2.816589568,2.691448706,2.691448706,2.757178675,2.757178675,2.776218791,2.776218791,2.801630992,2.801630992,2.663193577,2.743532132,2.806579691,2.806579691,2.681880918,2.681880918,2.727889232,2.727889232,2.724573959,2.724573959,2.719178838,2.819446732,2.770662789,2.770662789,2.722741196,2.722741196,2.765921032,2.765921032,2.769449056,2.769449056,2.70351977,2.70351977,2.707093717,2.707093717,2.69191408,2.69191408,2.704277286,2.704277286,2.662671956,2.684330074,2.757248446,2.77816936,2.713046712,2.734305846,2.768717588,2.789552488,2.653711668,2.696868994,2.641522763,2.645384329,2.729006178,2.760285059,2.691702542,2.733572715,2.734730883,2.806380972,2.775139768,2.836730277,2.682532757,2.724175751,2.74070833,2.802355449,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,3,0,3,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,3,3,0,3,3,3,0,3,3,3,3,3,0,3,0,3
97,31.25,0,0,68.75,0,-3.73537954,185.79026,147.47797,140.41087,141.80466,190.70933,192.78081,73.37015,74.89843,74.47689,53.85488733,39.14026015,46.49757374,158.7408222,65.545795,129.7586944,192.6789462,95.10743303,143.3768164,127.0844097,0.366570334,2.743651616,2.812284766,2.755035518,2.775927842,2.775324171,2.72591995,2.72591995,2.742586167,2.742586167,2.775607554,2.775607554,2.792974838,2.792974838,2.812284081,2.75503481,2.775927148,2.775323468,2.725919244,2.725919244,2.742585456,2.742585456,2.775607554,2.775607554,2.792974838,2.792974838,2.636387646,2.636386915,2.821999365,2.821999365,2.734821645,2.734821645,2.734820937,2.734820937,2.642412619,2.642412619,2.724200425,2.72419971,2.73450869,2.73450869,2.734590765,2.734590765,2.734590057,2.734590057,2.683705735,2.683705735,2.660731156,2.694192836,2.676377357,2.676377357,2.725931279,2.725931279,2.74280545,2.74280545,2.651454241,2.651454241,2.660730432,2.694192113,2.676377357,2.676377357,2.725930573,2.725930573,2.742804739,2.742804739,2.651454241,2.651454241,2.771408415,2.771408415,2.65999943,2.65999943,2.675368863,2.675368863,2.67536817,2.67536817,2.757553169,2.778463691,2.695518324,2.716906335,2.784423482,2.805133709,2.784422756,2.805132988,2.788334464,2.788333769,2.732811699,2.732811021,2.774538321,2.774537622,2.863005562,2.863004855,2.68563102,2.656154207,2.685630298,2.656153478,2.592223508,2.592222793,2.743652353,2.743651616,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3
98,31.25,0,0,68.75,0,-3.735188564,190.62206,141.03802,140.62743,139.44009,198.26925,201.04057,76.76873,76.53295,79.35494,57.78641333,45.38523877,51.58582605,159.1269956,79.29608109,144.9019276,200.0811787,110.807277,157.5387872,139.6652415,0.353717214,2.712927388,2.7158541,2.751214628,2.828419702,2.85377579,2.713166876,2.713166876,2.769124653,2.769124653,2.676240581,2.676240581,2.80662945,2.80662945,2.650491084,2.699999473,2.782780181,2.822312113,2.701059002,2.701059002,2.758985742,2.758985742,2.715913115,2.715913115,2.823043555,2.823043555,2.587553517,2.570717592,2.674842401,2.674842401,2.750823094,2.750823094,2.667117363,2.667117363,2.620751803,2.620751803,2.726745518,2.669717254,2.714231191,2.714231191,2.789896124,2.789896124,2.734519892,2.734519892,2.662008564,2.662008564,2.71833269,2.850228008,2.625861766,2.625861766,2.696377151,2.696377151,2.826459805,2.826459805,2.776584332,2.776584332,2.664042738,2.776382788,2.634135901,2.634135901,2.674729002,2.674729002,2.74633502,2.74633502,2.710686755,2.710686755,2.856086637,2.856086637,2.734793054,2.734793054,2.720689315,2.720689315,2.68666612,2.68666612,2.765667174,2.78650771,2.719174788,2.740368922,2.766636706,2.787469993,2.747031802,2.768012648,2.643883433,2.65192934,2.813657825,2.831587648,2.744338917,2.768595662,2.818051864,2.836544258,2.650099907,2.727057875,2.566920017,2.653122827,2.755119943,2.687776743,2.802292242,2.712927388,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,0,0,3,3,3,0,3,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,0,0,0,0,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,0,3,3,0,3,0,3,3,3,3,3
99,31.25,0,0,68.75,0,-3.737678922,190.66432,144.52492,143.68828,141.45097,185.4983,191.45261,73.53645,77.50238,75.6896,54.54242333,39.3804405,46.96143192,158.5492856,65.60249777,130.7852796,195.5523607,95.49706514,144.7272327,128.2244973,0.365210685,2.781278247,2.695877056,2.75372718,2.699881958,2.744661174,2.689100324,2.689100324,2.735256056,2.735256056,2.729049906,2.729049906,2.73172316,2.73172316,2.645539559,2.722562314,2.723504269,2.814444556,2.698713371,2.698713371,2.761663348,2.761663348,2.701428311,2.701428311,2.793952686,2.793952686,2.655152832,2.608292605,2.69855172,2.69855172,2.67682925,2.67682925,2.683671762,2.683671762,2.71985421,2.71985421,2.832417437,2.782304455,2.720408554,2.720408554,2.769526906,2.769526906,2.755048412,2.755048412,2.718095644,2.718095644,2.651152381,2.826913334,2.734321878,2.734321878,2.635190684,2.635190684,2.833879224,2.833879224,2.737109842,2.737109842,2.709839839,2.87637167,2.680443508,2.680443508,2.622192649,2.622192649,2.799671709,2.799671709,2.757248347,2.757248347,2.737471589,2.737471589,2.774746715,2.774746715,2.66826158,2.66826158,2.658482589,2.658482589,2.731433956,2.752481817,2.739354567,2.760342034,2.755042453,2.775911313,2.784332903,2.804983853,2.655838909,2.694903065,2.685784028,2.724026811,2.75891378,2.774722907,2.78778972,2.833697133,2.669588136,2.780585039,2.653807446,2.729475484,2.723570805,2.663699165,2.815731125,2.781278247,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,0,0,3,3,0,3,3,3,0,0,3,3,3,3,0,3,0,0,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,3,0,3,3,3,3,3
100,31.25,0,0,68.75,0,-3.741662863,187.98418,143.08355,143.56199,138.44275,194.89172,195.39478,75.90682,73.05947,75.75724,55.15686533,41.88652075,48.52169304,158.7163622,71.84839403,136.1824309,194.1223765,102.1619731,149.1287386,132.103182,0.361279602,2.782354056,2.610491032,2.668244972,2.736747572,2.804483743,2.695065599,2.695065599,2.741440021,2.741440021,2.632661619,2.632661619,2.780848709,2.780848709,2.683371418,2.723220517,2.717778991,2.765962802,2.740359767,2.740359767,2.774138775,2.774138775,2.68691601,2.68691601,2.7302782,2.708980426,2.687493285,2.747808581,2.675981753,2.675981753,2.721481606,2.721481606,2.717549188,2.717549188,2.692455172,2.692455172,2.651087532,2.710850287,2.679544109,2.679544109,2.749839837,2.749839837,2.76013575,2.76013575,2.699377736,2.699377736,2.822131479,2.777464969,2.665654997,2.665654997,2.724843174,2.724843174,2.705557548,2.705557548,2.810471756,2.810471756,2.799067943,2.750511086,2.729590655,2.729590655,2.779116084,2.779116084,2.74103029,2.74103029,2.760046839,2.73898055,2.724216295,2.724216295,2.79370334,2.79370334,2.736300762,2.736300762,2.775885207,2.754940032,2.746566237,2.746566237,2.760073095,2.760073095,2.703978209,2.703978209,2.732966363,2.754078655,2.651514842,2.676251304,2.73764555,2.770605746,2.674451283,2.717773915,2.706051253,2.756441236,2.655404166,2.707098098,2.708685899,2.758027121,2.781987878,2.825901487,2.741922772,2.782354056,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,3,3,3,3,0,0,3,0,0,0,3,3,0,0,3,3,0,0,3,0,0,0,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3
101,31.25,0,0,68.75,0,-3.734713592,190.58593,143.73083,144.73631,141.59702,187.289,187.28701,71.55304,76.48317,74.53461,53.52068267,38.65711092,46.08889679,158.3655844,64.45613344,128.5799122,192.3739003,93.85510165,142.305725,126.0396476,0.367353706,2.66545435,2.754035976,2.726263243,2.649636863,2.694648371,2.673075661,2.673075661,2.642619611,2.642619611,2.747441685,2.747441685,2.719762275,2.719762275,2.760605908,2.773936387,2.782511613,2.747421908,2.77553754,2.77553754,2.790674339,2.790674339,2.739026166,2.739026166,2.724474365,2.745489913,2.819467368,2.804162818,2.728737227,2.728737227,2.694986022,2.694986022,2.735019467,2.735019467,2.729572371,2.729572371,2.71591906,2.727674376,2.792582387,2.792582387,2.705494761,2.705494761,2.741952757,2.741952757,2.756204341,2.756204341,2.716677717,2.606515166,2.779383863,2.779383863,2.756046153,2.756046153,2.651168506,2.651168506,2.676821421,2.676821421,2.831628609,2.732513324,2.737151996,2.737151996,2.774518333,2.774518333,2.698258265,2.698258265,2.69969046,2.72089744,2.716263532,2.716263532,2.746766517,2.746766517,2.687893998,2.687893998,2.828445624,2.808050987,2.670650894,2.670650894,2.704292042,2.704292042,2.669421858,2.669421858,2.693946558,2.715198402,2.670866431,2.7973361,2.727909653,2.841678287,2.74275549,2.867001477,2.586160874,2.731544443,2.718519946,2.757543427,2.75166109,2.785681773,2.72922217,2.797113394,2.674716545,2.66545435,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,0,3,3,3,3,3,3,0,0,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,0,0,0,0,3,0,3,3,3,3,0,0,3,3,3,3,3,3,0,0,3,3,3,3,0,0,0,0,3,3,3,3,0,3,3,3,0,3,3,0,3,0,0,3,0,3
102,31.25,0,0,68.75,0,-3.734742441,186.2501,144.66742,142.22876,143.69723,190.24112,188.38903,70.84401,74.34794,76.27311,53.245468,38.42718141,45.83632471,158.4518967,64.06960937,127.9135358,191.5329696,93.32729655,141.5930366,125.4157229,0.368082232,2.745516475,2.777807812,2.609472054,2.905062216,2.75942256,2.77956103,2.77956103,2.673177127,2.673177127,2.651449553,2.651449553,2.788996907,2.788996907,2.78569418,2.668541046,2.843760409,2.705906719,2.792505443,2.792505443,2.691987322,2.691987322,2.721803396,2.721803396,2.782953223,2.782953223,2.647106527,2.686891657,2.734299747,2.734299747,2.758322129,2.758322129,2.748166873,2.748166873,2.6653437,2.6653437,2.687803522,2.705953688,2.683302265,2.683302265,2.719477202,2.719477202,2.709340137,2.709340137,2.66728435,2.66728435,2.766658289,2.787609948,2.664969218,2.664969218,2.736673119,2.736673119,2.730626624,2.730626624,2.77503825,2.77503825,2.702572439,2.746717874,2.677488799,2.677488799,2.738897955,2.738897955,2.729038652,2.729038652,2.69600273,2.69600273,2.784928268,2.784928268,2.693226933,2.693226933,2.748993517,2.748993517,2.724342182,2.724342182,2.745730199,2.766637639,2.760413356,2.781210419,2.720508963,2.741608747,2.720416581,2.741517076,2.711338941,2.777165265,2.760031547,2.804727106,2.682810744,2.704198248,2.756459233,2.821679953,2.745445595,2.661864572,2.710877175,2.643879044,2.752169999,2.717148541,2.786423423,2.745516475,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,3,0,0,3,3,3,0,3,3,3,3,0,0,0,0,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,0,3,3,0,0,3,3,0,0,3,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,0,0,3,3,3,3,0,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,0,3,3,3,3,3
103,31.25,0,0,68.75,0,-3.737652556,192.74558,142.27562,140.27302,142.7493,189.89922,196.29068,75.41412,77.39815,76.92527,56.19001067,42.52296558,49.35648812,158.8368178,72.63798766,138.2848349,197.9035082,103.4983444,151.5652132,134.1720539,0.359213945,2.656852388,2.792060735,2.714279818,2.7950422,2.70646961,2.762078692,2.762078692,2.698068885,2.698068885,2.797852517,2.797852517,2.800710198,2.800710198,2.836515287,2.769756727,2.748232885,2.687187189,2.755270868,2.755270868,2.685254333,2.685254333,2.792447861,2.792447861,2.709127043,2.709127043,2.755459683,2.84139324,2.772622495,2.772622495,2.788057684,2.788057684,2.801449254,2.801449254,2.708552304,2.708552304,2.637004988,2.671490777,2.784636858,2.784636858,2.650205642,2.650205642,2.664113005,2.664113005,2.722994902,2.722994902,2.768262468,2.644669827,2.664900596,2.664900596,2.793014846,2.793014846,2.66711487,2.66711487,2.658433383,2.658433383,2.748677342,2.581850864,2.740047438,2.761056259,2.799651689,2.82021653,2.62344185,2.645376881,2.658203158,2.679853677,2.745058704,2.745058704,2.692367786,2.692367786,2.791809098,2.791809098,2.757853223,2.757853223,2.718903339,2.718903339,2.692329737,2.692329737,2.6585287,2.6585287,2.694848712,2.694848712,2.877289965,2.834297806,2.853396162,2.770505922,2.769832857,2.710454567,2.720571649,2.672516042,2.75221954,2.61748813,2.7798539,2.65267414,2.721150341,2.733413044,2.580586188,2.656852388,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,0,0,3,3,3,0,3,3,3,3,0,0,0,0,3,3,3,3,3,3,0,0,3,3,0,0,3,3,0,0,3,3,3,0,3,3,3,0,3,0,3,0,3,0,3,0
104,31.25,0,0,68.75,0,-3.733842328,190.27431,146.82329,142.09813,139.76205,187.66917,189.94579,69.41637,76.31556,71.77922,52.78261667,38.93833483,45.86047575,158.3618011,65.8047477,128.5516124,188.4488995,94.89872554,141.6464906,125.469709,0.367950364,2.749787321,2.712461454,2.795613002,2.717673273,2.800441419,2.703810237,2.703810237,2.769619149,2.769619149,2.747245969,2.747245969,2.714306112,2.714306112,2.726321016,2.826449985,2.618888359,2.732537678,2.661206936,2.661206936,2.74937161,2.74937161,2.787501148,2.787501148,2.677703852,2.677703852,2.795453927,2.787431883,2.740331011,2.740331011,2.76109578,2.76109578,2.741907147,2.741907147,2.789708647,2.789708647,2.714609596,2.728755421,2.733346758,2.733346758,2.700268737,2.700268737,2.679169399,2.679169399,2.730217647,2.730217647,2.786441692,2.721616913,2.723274951,2.723274951,2.777394817,2.777394817,2.700452599,2.700452599,2.737969325,2.737969325,2.732320234,2.646225944,2.748889095,2.748889095,2.71902827,2.71902827,2.686478028,2.686478028,2.710240564,2.710240564,2.703010418,2.703010418,2.688172575,2.688172575,2.70526341,2.70526341,2.686958521,2.686958521,2.7371427,2.758068248,2.698531183,2.719753821,2.768079777,2.788773199,2.701428932,2.722628982,2.816930389,2.781680644,2.68789671,2.687908948,2.731962555,2.698650179,2.787555632,2.731727803,2.832091335,2.719015284,2.789992713,2.695688296,2.698925374,2.650288732,2.781274197,2.749787321,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,3,3,3,3,3,3,0,0,3,0,0,3,3,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,0,0,3,3,0,0,3,3,0,0,3,3,3,0,3,3,3,0,3,0,3,0,3,0,3,0
